영업일자,영업장명_메뉴명,매출수량,영업장명,메뉴명,요일,월,주말여부
2023-09-26,연회장_Cookie Platter,0,연회장,Cookie Platter,1,9,0
2023-09-27,느티나무 셀프BBQ_친환경 접시 23cm,5,느티나무 셀프BBQ,친환경 접시 23cm,2,9,0
2023-09-27,연회장_Conference M9,0,연회장,Conference M9,2,9,0
2023-09-27,담하_제로콜라,0,담하,제로콜라,2,9,0
2023-09-27,라그로타_해산물 토마토 스튜 파스타,0,라그로타,해산물 토마토 스튜 파스타,2,9,0
2023-09-27,느티나무 셀프BBQ_쌈야채세트,6,느티나무 셀프BBQ,쌈야채세트,2,9,0
2023-09-27,느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),40,느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),2,9,0
2023-09-27,카페테리아_어린이 돈까스,3,카페테리아,어린이 돈까스,2,9,0
2023-09-27,라그로타_양갈비 (4ps),1,라그로타,양갈비 (4ps),2,9,0
2023-09-27,담하_라면사리,0,담하,라면사리,2,9,0
2023-09-27,카페테리아_수제 등심 돈까스,11,카페테리아,수제 등심 돈까스,2,9,0
2023-09-27,포레스트릿_스프라이트,1,포레스트릿,스프라이트,2,9,0
2023-09-27,라그로타_Gls.미션 서드,5,라그로타,Gls.미션 서드,2,9,0
2023-09-27,연회장_모둠 돈육구이(3인),6,연회장,모둠 돈육구이(3인),2,9,0
2023-09-27,연회장_Conference L2,0,연회장,Conference L2,2,9,0
2023-09-27,담하_꼬막 비빔밥,8,담하,꼬막 비빔밥,2,9,0
2023-09-27,화담숲카페_메밀미숫가루,10,화담숲카페,메밀미숫가루,2,9,0
2023-09-27,미라시아_핑크레몬에이드,1,미라시아,핑크레몬에이드,2,9,0
2023-09-27,"느티나무 셀프BBQ_대여료 30,000원",11,느티나무 셀프BBQ,"대여료 30,000원",2,9,0
2023-09-27,라그로타_해산물 토마토 스파게티,5,라그로타,해산물 토마토 스파게티,2,9,0
2023-09-27,화담숲카페_카페라떼 ICE,7,화담숲카페,카페라떼 ICE,2,9,0
2023-09-27,라그로타_한우 (200g),0,라그로타,한우 (200g),2,9,0
2023-09-27,포레스트릿_코카콜라,1,포레스트릿,코카콜라,2,9,0
2023-09-27,담하_생목살 김치찌개,5,담하,생목살 김치찌개,2,9,0
2023-09-27,담하_은이버섯 갈비탕,4,담하,은이버섯 갈비탕,2,9,0
2023-09-27,담하_한우 우거지 국밥,2,담하,한우 우거지 국밥,2,9,0
2023-09-27,미라시아_버드와이저(무제한),5,미라시아,버드와이저(무제한),2,9,0
2023-09-27,라그로타_시저 샐러드 ,4,라그로타,시저 샐러드 ,2,9,0
2023-09-27,미라시아_얼그레이 하이볼,3,미라시아,얼그레이 하이볼,2,9,0
2023-09-27,포레스트릿_생수,3,포레스트릿,생수,2,9,0
2023-09-27,담하_담하 한우 불고기 정식,4,담하,담하 한우 불고기 정식,2,9,0
2023-09-27,라그로타_버섯 크림 리조또,0,라그로타,버섯 크림 리조또,2,9,0
2023-09-27,연회장_Conference M8,0,연회장,Conference M8,2,9,0
2023-09-27,미라시아_스텔라(무제한),3,미라시아,스텔라(무제한),2,9,0
2023-09-27,담하_카스,1,담하,카스,2,9,0
2023-09-27,담하_콜라,0,담하,콜라,2,9,0
2023-09-27,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),2,느티나무 셀프BBQ,잔디그늘집 대여료 (12인석),2,9,0
2023-09-27,미라시아_브런치(대인) 주말,0,미라시아,브런치(대인) 주말,2,9,0
2023-09-27,카페테리아_약 고추장 돌솥비빔밥,9,카페테리아,약 고추장 돌솥비빔밥,2,9,0
2023-09-27,연회장_돈목살 김치찌개 (밥포함),1,연회장,돈목살 김치찌개 (밥포함),2,9,0
2023-09-27,화담숲주막_느린마을 막걸리,8,화담숲주막,느린마을 막걸리,2,9,0
2023-09-27,라그로타_G-Charge(3),0,라그로타,G-Charge(3),2,9,0
2023-09-27,미라시아_파스타면 추가(150g),4,미라시아,파스타면 추가(150g),2,9,0
2023-09-27,화담숲주막_해물파전,39,화담숲주막,해물파전,2,9,0
2023-09-27,라그로타_알리오 에 올리오 ,3,라그로타,알리오 에 올리오 ,2,9,0
2023-09-27,연회장_야채추가,1,연회장,야채추가,2,9,0
2023-09-27,라그로타_카스,4,라그로타,카스,2,9,0
2023-09-27,미라시아_브런치 2인 패키지 ,1,미라시아,브런치 2인 패키지 ,2,9,0
2023-09-27,포레스트릿_꼬치어묵,0,포레스트릿,꼬치어묵,2,9,0
2023-09-27,느티나무 셀프BBQ_1인 수저세트,5,느티나무 셀프BBQ,1인 수저세트,2,9,0
2023-09-27,미라시아_애플망고 에이드,1,미라시아,애플망고 에이드,2,9,0
2023-09-27,미라시아_칠리 치즈 프라이,1,미라시아,칠리 치즈 프라이,2,9,0
2023-09-27,담하_한우 떡갈비 정식,11,담하,한우 떡갈비 정식,2,9,0
2023-09-27,미라시아_유자 하이볼,5,미라시아,유자 하이볼,2,9,0
2023-09-27,화담숲카페_아메리카노 HOT,4,화담숲카페,아메리카노 HOT,2,9,0
2023-09-27,미라시아_보일링 랍스타 플래터(덜매운맛),5,미라시아,보일링 랍스타 플래터(덜매운맛),2,9,0
2023-09-27,담하_황태해장국,1,담하,황태해장국,2,9,0
2023-09-27,느티나무 셀프BBQ_육개장 사발면,1,느티나무 셀프BBQ,육개장 사발면,2,9,0
2023-09-27,미라시아_(오븐) 하와이안 쉬림프 피자,1,미라시아,(오븐) 하와이안 쉬림프 피자,2,9,0
2023-09-27,"느티나무 셀프BBQ_본삼겹 (단품,실내)",3,느티나무 셀프BBQ,"본삼겹 (단품,실내)",2,9,0
2023-09-27,카페테리아_돼지고기 김치찌개,3,카페테리아,돼지고기 김치찌개,2,9,0
2023-09-27,화담숲주막_병천순대,9,화담숲주막,병천순대,2,9,0
2023-09-27,미라시아_코카콜라,1,미라시아,코카콜라,2,9,0
2023-09-27,느티나무 셀프BBQ_잔디그늘집 의자 추가,2,느티나무 셀프BBQ,잔디그늘집 의자 추가,2,9,0
2023-09-27,화담숲카페_현미뻥스크림,13,화담숲카페,현미뻥스크림,2,9,0
2023-09-27,미라시아_브런치(어린이),7,미라시아,브런치(어린이),2,9,0
2023-09-27,라그로타_Gls.Sileni,4,라그로타,Gls.Sileni,2,9,0
2023-09-27,라그로타_하이네켄(생),0,라그로타,하이네켄(생),2,9,0
2023-09-27,담하_처음처럼,0,담하,처음처럼,2,9,0
2023-09-27,미라시아_BBQ 고기추가,0,미라시아,BBQ 고기추가,2,9,0
2023-09-27,화담숲주막_찹쌀식혜,5,화담숲주막,찹쌀식혜,2,9,0
2023-09-27,미라시아_쉬림프 투움바 파스타,3,미라시아,쉬림프 투움바 파스타,2,9,0
2023-09-27,담하_테라,1,담하,테라,2,9,0
2023-09-27,미라시아_(화덕) 불고기 페퍼로니 반반피자,7,미라시아,(화덕) 불고기 페퍼로니 반반피자,2,9,0
2023-09-27,라그로타_제로콜라,1,라그로타,제로콜라,2,9,0
2023-09-27,담하_(후식) 물냉면,3,담하,(후식) 물냉면,2,9,0
2023-09-27,담하_담하 한우 불고기,37,담하,담하 한우 불고기,2,9,0
2023-09-27,화담숲주막_스프라이트,4,화담숲주막,스프라이트,2,9,0
2023-09-27,미라시아_글라스와인 (레드),1,미라시아,글라스와인 (레드),2,9,0
2023-09-27,카페테리아_짬뽕,3,카페테리아,짬뽕,2,9,0
2023-09-27,라그로타_그릴드 비프 샐러드,2,라그로타,그릴드 비프 샐러드,2,9,0
2023-09-27,포레스트릿_페스츄리 소시지,0,포레스트릿,페스츄리 소시지,2,9,0
2023-09-27,카페테리아_공깃밥(추가),3,카페테리아,공깃밥(추가),2,9,0
2023-09-27,연회장_로제 치즈떡볶이,1,연회장,로제 치즈떡볶이,2,9,0
2023-09-27,화담숲주막_참살이 막걸리,10,화담숲주막,참살이 막걸리,2,9,0
2023-09-27,연회장_주먹밥 (2ea),2,연회장,주먹밥 (2ea),2,9,0
2023-09-27,담하_들깨 양지탕,3,담하,들깨 양지탕,2,9,0
2023-09-27,담하_한우 차돌박이 된장찌개,8,담하,한우 차돌박이 된장찌개,2,9,0
2023-09-27,"느티나무 셀프BBQ_대여료 60,000원",3,느티나무 셀프BBQ,"대여료 60,000원",2,9,0
2023-09-27,카페테리아_짬뽕밥,1,카페테리아,짬뽕밥,2,9,0
2023-09-27,느티나무 셀프BBQ_일회용 종이컵,2,느티나무 셀프BBQ,일회용 종이컵,2,9,0
2023-09-27,연회장_골뱅이무침,6,연회장,골뱅이무침,2,9,0
2023-09-27,담하_명태회 비빔냉면,5,담하,명태회 비빔냉면,2,9,0
2023-09-27,담하_공깃밥,40,담하,공깃밥,2,9,0
2023-09-27,담하_한우 미역국 정식,1,담하,한우 미역국 정식,2,9,0
2023-09-27,라그로타_빵 추가 (1인),9,라그로타,빵 추가 (1인),2,9,0
2023-09-27,라그로타_스프라이트,0,라그로타,스프라이트,2,9,0
2023-09-27,미라시아_보일링 랍스타 플래터,3,미라시아,보일링 랍스타 플래터,2,9,0
2023-09-27,연회장_Conference M1,0,연회장,Conference M1,2,9,0
2023-09-27,카페테리아_복숭아 아이스티,0,카페테리아,복숭아 아이스티,2,9,0
2023-09-27,카페테리아_짜장면,4,카페테리아,짜장면,2,9,0
2023-09-27,느티나무 셀프BBQ_친환경 접시 14cm,2,느티나무 셀프BBQ,친환경 접시 14cm,2,9,0
2023-09-27,라그로타_Open Food,1,라그로타,Open Food,2,9,0
2023-09-27,화담숲주막_단호박 식혜 ,5,화담숲주막,단호박 식혜 ,2,9,0
2023-09-27,미라시아_브런치(대인) 주중,31,미라시아,브런치(대인) 주중,2,9,0
2023-09-27,연회장_왕갈비치킨,5,연회장,왕갈비치킨,2,9,0
2023-09-27,담하_느린마을 막걸리,2,담하,느린마을 막걸리,2,9,0
2023-09-27,연회장_Cookie Platter,0,연회장,Cookie Platter,2,9,0
2023-09-27,담하_갱시기,0,담하,갱시기,2,9,0
2023-09-27,라그로타_해산물 토마토 리조또,3,라그로타,해산물 토마토 리조또,2,9,0
2023-09-27,미라시아_미라시아 브런치 (패키지),78,미라시아,미라시아 브런치 (패키지),2,9,0
2023-09-27,느티나무 셀프BBQ_햇반,11,느티나무 셀프BBQ,햇반,2,9,0
2023-09-27,포레스트릿_복숭아 아이스티,0,포레스트릿,복숭아 아이스티,2,9,0
2023-09-27,담하_(후식) 된장찌개,6,담하,(후식) 된장찌개,2,9,0
2023-09-27,미라시아_BBQ Platter,8,미라시아,BBQ Platter,2,9,0
2023-09-27,포레스트릿_카페라떼(ICE),1,포레스트릿,카페라떼(ICE),2,9,0
2023-09-27,연회장_공깃밥,2,연회장,공깃밥,2,9,0
2023-09-27,카페테리아_새우 볶음밥,5,카페테리아,새우 볶음밥,2,9,0
2023-09-27,카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,3,카페테리아,한상 삼겹구이 정식(2인) 소요시간 약 15~20분,2,9,0
2023-09-27,카페테리아_새우튀김 우동,0,카페테리아,새우튀김 우동,2,9,0
2023-09-27,연회장_매콤 무뼈닭발&계란찜,1,연회장,매콤 무뼈닭발&계란찜,2,9,0
2023-09-27,화담숲주막_콜라,8,화담숲주막,콜라,2,9,0
2023-09-27,담하_참이슬,0,담하,참이슬,2,9,0
2023-09-27,느티나무 셀프BBQ_허브솔트,1,느티나무 셀프BBQ,허브솔트,2,9,0
2023-09-27,화담숲카페_아메리카노 ICE,5,화담숲카페,아메리카노 ICE,2,9,0
2023-09-27,담하_메밀면 사리,1,담하,메밀면 사리,2,9,0
2023-09-27,미라시아_코카콜라(제로),1,미라시아,코카콜라(제로),2,9,0
2023-09-27,미라시아_오븐구이 윙과 킬바사소세지,2,미라시아,오븐구이 윙과 킬바사소세지,2,9,0
2023-09-27,담하_(정식) 된장찌개,4,담하,(정식) 된장찌개,2,9,0
2023-09-28,카페테리아_돼지고기 김치찌개,16,카페테리아,돼지고기 김치찌개,3,9,0
2023-09-28,담하_담하 한우 불고기,106,담하,담하 한우 불고기,3,9,0
2023-09-28,담하_들깨 양지탕,11,담하,들깨 양지탕,3,9,0
2023-09-28,라그로타_G-Charge(3),1,라그로타,G-Charge(3),3,9,0
2023-09-28,느티나무 셀프BBQ_신라면,3,느티나무 셀프BBQ,신라면,3,9,0
2023-09-28,포레스트릿_카페라떼(HOT),3,포레스트릿,카페라떼(HOT),3,9,0
2023-09-28,연회장_로제 치즈떡볶이,3,연회장,로제 치즈떡볶이,3,9,0
2023-09-28,느티나무 셀프BBQ_일회용 종이컵,3,느티나무 셀프BBQ,일회용 종이컵,3,9,0
2023-09-28,포레스트릿_카페라떼(ICE),13,포레스트릿,카페라떼(ICE),3,9,0
2023-09-28,담하_참이슬,7,담하,참이슬,3,9,0
2023-09-28,느티나무 셀프BBQ_일회용 소주컵,2,느티나무 셀프BBQ,일회용 소주컵,3,9,0
2023-09-28,담하_한우 떡갈비 정식,17,담하,한우 떡갈비 정식,3,9,0
2023-09-28,담하_명태회 비빔냉면,8,담하,명태회 비빔냉면,3,9,0
2023-09-28,포레스트릿_아메리카노(ICE),44,포레스트릿,아메리카노(ICE),3,9,0
2023-09-28,느티나무 셀프BBQ_허브솔트,2,느티나무 셀프BBQ,허브솔트,3,9,0
2023-09-28,포레스트릿_스프라이트,6,포레스트릿,스프라이트,3,9,0
2023-09-28,미라시아_애플망고 에이드,8,미라시아,애플망고 에이드,3,9,0
2023-09-28,미라시아_핑크레몬에이드,5,미라시아,핑크레몬에이드,3,9,0
2023-09-28,담하_(후식) 된장찌개,14,담하,(후식) 된장찌개,3,9,0
2023-09-28,담하_(정식) 물냉면 ,14,담하,(정식) 물냉면 ,3,9,0
2023-09-28,카페테리아_복숭아 아이스티,0,카페테리아,복숭아 아이스티,3,9,0
2023-09-28,담하_처음처럼,3,담하,처음처럼,3,9,0
2023-09-28,라그로타_하이네켄(생),15,라그로타,하이네켄(생),3,9,0
2023-09-28,담하_봉평메밀 물냉면,12,담하,봉평메밀 물냉면,3,9,0
2023-09-28,미라시아_버드와이저(무제한),27,미라시아,버드와이저(무제한),3,9,0
2023-09-28,담하_한우 차돌박이 된장찌개,27,담하,한우 차돌박이 된장찌개,3,9,0
2023-09-28,담하_한우 우거지 국밥,19,담하,한우 우거지 국밥,3,9,0
2023-09-28,연회장_매콤 무뼈닭발&계란찜,5,연회장,매콤 무뼈닭발&계란찜,3,9,0
2023-09-28,미라시아_브런치(대인) 주중,0,미라시아,브런치(대인) 주중,3,9,0
2023-09-28,화담숲카페_현미뻥스크림,84,화담숲카페,현미뻥스크림,3,9,0
2023-09-28,포레스트릿_코카콜라,6,포레스트릿,코카콜라,3,9,0
2023-09-28,카페테리아_카페라떼(ICE),0,카페테리아,카페라떼(ICE),3,9,0
2023-09-28,연회장_돈목살 김치찌개 (밥포함),7,연회장,돈목살 김치찌개 (밥포함),3,9,0
2023-09-28,화담숲주막_해물파전,309,화담숲주막,해물파전,3,9,0
2023-09-28,포레스트릿_아메리카노(HOT),9,포레스트릿,아메리카노(HOT),3,9,0
2023-09-28,담하_황태해장국,12,담하,황태해장국,3,9,0
2023-09-28,포레스트릿_치즈 핫도그,17,포레스트릿,치즈 핫도그,3,9,0
2023-09-28,담하_(후식) 비빔냉면,3,담하,(후식) 비빔냉면,3,9,0
2023-09-28,미라시아_브런치 2인 패키지 ,31,미라시아,브런치 2인 패키지 ,3,9,0
2023-09-28,미라시아_스프라이트,6,미라시아,스프라이트,3,9,0
2023-09-28,담하_담하 한우 불고기 정식,54,담하,담하 한우 불고기 정식,3,9,0
2023-09-28,연회장_OPUS 2,0,연회장,OPUS 2,3,9,0
2023-09-28,"느티나무 셀프BBQ_대여료 90,000원",3,느티나무 셀프BBQ,"대여료 90,000원",3,9,0
2023-09-28,담하_공깃밥,129,담하,공깃밥,3,9,0
2023-09-28,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),6,느티나무 셀프BBQ,잔디그늘집 대여료 (12인석),3,9,0
2023-09-28,담하_(후식) 물냉면,5,담하,(후식) 물냉면,3,9,0
2023-09-28,카페테리아_수제 등심 돈까스,42,카페테리아,수제 등심 돈까스,3,9,0
2023-09-28,카페테리아_새우 볶음밥,15,카페테리아,새우 볶음밥,3,9,0
2023-09-28,카페테리아_오픈푸드,0,카페테리아,오픈푸드,3,9,0
2023-09-28,담하_더덕 한우 지짐,6,담하,더덕 한우 지짐,3,9,0
2023-09-28,라그로타_카스,0,라그로타,카스,3,9,0
2023-09-28,미라시아_BBQ 고기추가,1,미라시아,BBQ 고기추가,3,9,0
2023-09-28,미라시아_보일링 랍스타 플래터,2,미라시아,보일링 랍스타 플래터,3,9,0
2023-09-28,라그로타_Open Food,0,라그로타,Open Food,3,9,0
2023-09-28,미라시아_쉬림프 투움바 파스타,11,미라시아,쉬림프 투움바 파스타,3,9,0
2023-09-28,연회장_주먹밥 (2ea),4,연회장,주먹밥 (2ea),3,9,0
2023-09-28,화담숲주막_찹쌀식혜,107,화담숲주막,찹쌀식혜,3,9,0
2023-09-28,카페테리아_카페라떼(HOT),0,카페테리아,카페라떼(HOT),3,9,0
2023-09-28,화담숲카페_아메리카노 ICE,127,화담숲카페,아메리카노 ICE,3,9,0
2023-09-28,담하_메밀면 사리,10,담하,메밀면 사리,3,9,0
2023-09-28,미라시아_오븐구이 윙과 킬바사소세지,2,미라시아,오븐구이 윙과 킬바사소세지,3,9,0
2023-09-28,연회장_Grand Ballroom,0,연회장,Grand Ballroom,3,9,0
2023-09-28,카페테리아_짜장면,24,카페테리아,짜장면,3,9,0
2023-09-28,담하_콜라,2,담하,콜라,3,9,0
2023-09-28,미라시아_레인보우칵테일(알코올),1,미라시아,레인보우칵테일(알코올),3,9,0
2023-09-28,라그로타_콜라,1,라그로타,콜라,3,9,0
2023-09-28,담하_느린마을 막걸리,5,담하,느린마을 막걸리,3,9,0
2023-09-28,카페테리아_샷 추가,0,카페테리아,샷 추가,3,9,0
2023-09-28,연회장_공깃밥,6,연회장,공깃밥,3,9,0
2023-09-28,미라시아_미라시아 브런치 (패키지),28,미라시아,미라시아 브런치 (패키지),3,9,0
2023-09-28,미라시아_BBQ Platter,28,미라시아,BBQ Platter,3,9,0
2023-09-28,담하_룸 이용료,4,담하,룸 이용료,3,9,0
2023-09-28,포레스트릿_꼬치어묵,17,포레스트릿,꼬치어묵,3,9,0
2023-09-28,화담숲주막_단호박 식혜 ,57,화담숲주막,단호박 식혜 ,3,9,0
2023-09-28,미라시아_코카콜라(제로),3,미라시아,코카콜라(제로),3,9,0
2023-09-28,연회장_왕갈비치킨,3,연회장,왕갈비치킨,3,9,0
2023-09-28,느티나무 셀프BBQ_친환경 접시 14cm,1,느티나무 셀프BBQ,친환경 접시 14cm,3,9,0
2023-09-28,카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,17,카페테리아,한상 삼겹구이 정식(2인) 소요시간 약 15~20분,3,9,0
2023-09-28,미라시아_코카콜라,5,미라시아,코카콜라,3,9,0
2023-09-28,느티나무 셀프BBQ_잔디그늘집 의자 추가,5,느티나무 셀프BBQ,잔디그늘집 의자 추가,3,9,0
2023-09-28,화담숲주막_병천순대,118,화담숲주막,병천순대,3,9,0
2023-09-28,라그로타_알리오 에 올리오 ,2,라그로타,알리오 에 올리오 ,3,9,0
2023-09-28,"느티나무 셀프BBQ_대여료 60,000원",8,느티나무 셀프BBQ,"대여료 60,000원",3,9,0
2023-09-28,미라시아_브런치(대인) 주말,217,미라시아,브런치(대인) 주말,3,9,0
2023-09-28,화담숲주막_스프라이트,66,화담숲주막,스프라이트,3,9,0
2023-09-28,카페테리아_짬뽕,8,카페테리아,짬뽕,3,9,0
2023-09-28,미라시아_칠리 치즈 프라이,1,미라시아,칠리 치즈 프라이,3,9,0
2023-09-28,라그로타_그릴드 비프 샐러드,2,라그로타,그릴드 비프 샐러드,3,9,0
2023-09-28,카페테리아_공깃밥(추가),9,카페테리아,공깃밥(추가),3,9,0
